countries,P(N|X),P(N)
JPN,0.1785714,0.1252796
USA,0,0.098434
RSA,0,0.02684564
NED,0,0.1029083
CUB,0.4285714,0.1252796
NCA,0,0.02237136
KOR,0,0.07606264
AUS,0.2142857,0.07606264
DOM,0,0.02237136
PUR,0,0.02237136
ESP,0,0.02237136
CAN,0,0.05369128
ITA,0,0.098434
GRE,0,0.02572707
CHN,0,0.02684564
TPE,0.1785714,0.07494407
