sport,gold_sex_1,gold_sex_2,silver_sex_1,silver_sex_2,bronze_sex_1,bronze_sex_2,gold_age_0,gold_age_1,gold_age_2,gold_age_3,gold_age_4,gold_age_5,gold_age_6,gold_age_7,gold_age_8,gold_age_9,silver_age_0,silver_age_1,silver_age_2,silver_age_3,silver_age_4,silver_age_5,silver_age_6,silver_age_7,silver_age_8,silver_age_9,bronze_age_0,bronze_age_1,bronze_age_2,bronze_age_3,bronze_age_4,bronze_age_5,bronze_age_6,bronze_age_7,bronze_age_8,bronze_age_9,gold_weight_0,gold_weight_1,gold_weight_2,gold_weight_3,gold_weight_4,gold_weight_5,gold_weight_6,gold_weight_7,gold_weight_8,gold_weight_9,silver_weight_0,silver_weight_1,silver_weight_2,silver_weight_3,silver_weight_4,silver_weight_5,silver_weight_6,silver_weight_7,silver_weight_8,silver_weight_9,bronze_weight_0,bronze_weight_1,bronze_weight_2,bronze_weight_3,bronze_weight_4,bronze_weight_5,bronze_weight_6,bronze_weight_7,bronze_weight_8,bronze_weight_9,gold_height_0,gold_height_1,gold_height_2,gold_height_3,gold_height_4,gold_height_5,gold_height_6,gold_height_7,gold_height_8,gold_height_9,silver_height_0,silver_height_1,silver_height_2,silver_height_3,silver_height_4,silver_height_5,silver_height_6,silver_height_7,silver_height_8,silver_height_9,bronze_height_0,bronze_height_1,bronze_height_2,bronze_height_3,bronze_height_4,bronze_height_5,bronze_height_6,bronze_height_7,bronze_height_8,bronze_height_9,
Tennis,0.0368171,0.03735144,0.0368171,0.03735144,0.04513064,0.04414262,0.032,0.03579812,0.03703704,0.1020408,0,0,0,0,0,0,0.04,0.02875587,0.04691358,0.08163265,0,0,0,0,0,0,0.016,0.04577465,0.04074074,0.1020408,0,0,0,0,0,0,0,0.01032702,0.03119266,0.03582089,0,0,0,0,0,0,0,0.02581756,0.02844037,0.02686567,0,0,0,0,0,0,0,0.03786575,0.0293578,0.03582089,0,0,0,0,0,0,0,0,0,0.005291005,0.02547771,0.03483871,0.03241895,0.02564103,0,0,0,0,0,0.02645503,0.02866242,0.02580645,0.03740649,0.02564103,0,0,0,0,0,0.03703704,0.02547771,0.03741936,0.03491272,0.05128205,0,0
Modern Pentathlon,0.0376735,0.03048781,0.0376735,0.03048781,0.0376735,0.03048781,0,0.03564356,0.04317789,0.05555556,0,0,0,0,0,0,0,0.02772277,0.05872193,0,0,0,0,0,0,0,0,0.04059406,0.03454231,0.05555556,0,0,0,0,0,0,0,0.02793296,0.03732809,0.07936508,0,0,0,0,0,0,0,0.01675978,0.04420432,0.04761905,0,0,0,0,0,0,0,0.02793296,0.04616896,0.03174603,0,0,0,0,0,0,0,0,0,0.01724138,0.02910603,0.0430622,0.04918033,0,0,0,0,0,0,0,0.02494803,0.05103668,0.05737705,0,0,0,0,0,0,0.01724138,0.03534304,0.04944178,0.04098361,0,0,0
Figure Skating,0.05861456,0.05546075,0.05772647,0.05375427,0.05683837,0.05375427,0.01964637,0.05902307,0.127907,0.03571429,0,0,0,0,0,0,0.02946955,0.05970149,0.07751938,0.1428571,0,0,0,0,0,0,0.03339882,0.05563094,0.09302326,0.1428571,0,0,0,0,0,0,0.09722222,0.04182042,0.06861063,0.04545455,0,0,0,0,0,0,0.04166667,0.05412054,0.05831904,0.06818182,0,0,0,0,0,0,0.02777778,0.05904059,0.05317324,0.02272727,0,0,0,0,0,0,0,0,0.05729167,0.06183746,0.04040404,0.07967033,0.09756097,0,0,0,0,0.1111111,0.05729167,0.04946997,0.05656566,0.06318682,0.04878049,0,0,0,0,0,0.04166667,0.06007067,0.06060606,0.0467033,0.02439024,0,0,0
Golf,0.07344633,0.02857143,0.07344633,0.02857143,0.07909604,0.02857143,0.3571429,0.06451613,0.04,0.02222222,0,0,0,0,0,0,0,0.08602151,0.05333333,0.06666667,0,0,0,0,0,0,0,0.07526882,0.04,0.1111111,0.125,0,0,0,0,0,0,0,0.01666667,0,0,0,0,0,0,0,0,0,0,0.04545455,0,0,0,0,0,0,0,0,0,0.09090909,0,0,0,0,0,0,0,0,0,0,0.01754386,0.07692308,0.08333334,0,0,0,0,0,0,0.04347826,0.01754386,0,0.08333334,0,0,0,0,0,0,0,0.01754386,0,0.08333334,0,0,0
Softball,0,0.125523,0,0.125523,0,0.123431,0.1428571,0.1297468,0.1118881,0.1666667,0,0,0,0,0,0,0,0.1202532,0.1468531,0.08333334,0,0,0,0,0,0,0,0.113924,0.1328671,0.3333333,0,0,0,0,0,0,0,0.09230769,0.1174377,0.1666667,0.6666667,0,0,0,0,0,0,0.1230769,0.1352313,0.1666667,0.3333333,0,0,0,0,0,0,0.08461539,0.1565836,0.1666667,0,0,0,0,0,0,0,0,0,0.09489051,0.1388889,0.2291667,0.25,0,0,0,0,0,0.1666667,0.1240876,0.1349206,0.125,0.5,0,0,0,0,0,0,0.09489051,0.1428571,0.2083333,0,0,0,0
Archery,0.06974981,0.04236453,0.06141016,0.03842365,0.04473086,0.03842365,0.06451613,0.04257095,0.03623188,0.07377049,0.1230769,0.07407407,0.2307692,0,0,0,0.03870968,0.04590985,0.0326087,0.06967213,0.09230769,0.2592593,0.2307692,0,0,0,0.05806452,0.03589315,0.03985507,0.05327869,0.03076923,0.1481481,0.1538462,0,0,0,0,0.02735043,0.0392562,0.0295082,0.05882353,0,0,0,0,0,0,0.02564103,0.04545455,0.03606557,0.05882353,0,0,0,0,0,0,0.03931624,0.03305785,0.04590164,0.1176471,0,0,0,0,0,0,0,0,0.03333334,0.02725118,0.0460177,0.02702703,0,0,0,0,0,0.06451613,0.02051282,0.04383886,0.04247788,0,0,0,0,0,0,0.09677419,0.04102564,0.02962085,0.0460177,0.03603604,0,0,0
Volleyball,0.08919936,0.1011017,0.08919936,0.1011017,0.08758732,0.1049903,0.05607476,0.09166321,0.1076023,0.1363636,0,0,0,0,0,0,0.04672897,0.09041891,0.1134503,0.09090909,0,0,0,0,0,0,0.05607476,0.09124845,0.1111111,0.1818182,0,0,0,0,0,0,0,0.05241935,0.09962871,0.09841029,0.1333333,0,0,0,0,0,0,0.0766129,0.09715346,0.1014383,0.1222222,0,0,0,0,0,0,0.09677419,0.1033416,0.09084027,0.1111111,0,0,0,0,0,0,0,0.2,0.07692308,0.105364,0.09705883,0.08783784,0.09793814,0.1290323,0.25,0,0,0,0.05769231,0.1206897,0.07941177,0.09555984,0.1185567,0.08064516,0.25,0,0,0,0.1538462,0.105364,0.1029412,0.0945946,0.08591066,0.08064516,0.25
Synchronized Swimming,0,0.08140814,0,0.07810781,0,0.0770077,0.01785714,0.08379121,0.1746032,0,0,0,0,0,0,0,0.008928572,0.07967033,0.1904762,0,0,0,0,0,0,0,0.01785714,0.08653846,0.07936508,0,0,0,0,0,0,0,0,0.08812261,0.078125,0,0,0,0,0,0,0,0,0.08301405,0.078125,0,1,0,0,0,0,0,0.5,0.07918263,0.09375,0,0,0,0,0,0,0,0,0,0,0.05802048,0.08966862,0.2115385,0,0,0,0,0,0,0,0.08532424,0.08382066,0.05769231,0,0,0,0,0,0,0.1666667,0.09897611,0.07212476,0.05769231,0,0,0,0
Table Tennis,0.02694611,0.02833159,0.02694611,0.02833159,0.02994012,0.03147954,0.01162791,0.04085258,0.0111465,0,0,0,0,0,0,0,0,0.03463588,0.02388535,0,0,0,0,0,0,0,0.03488372,0.03818828,0.02229299,0,0,0,0,0,0,0,0,0.03522013,0.02724177,0.01851852,0,0,0,0,0,0,0,0.03647799,0.02724177,0.009259259,0,0,0,0,0,0,0,0.03773585,0.0261067,0.01851852,0,0,0,0,0,0,0,0,0.05797102,0.02737226,0.04265403,0.01282051,0.02941176,0,0,0,0,0,0.02898551,0.03284672,0.03317536,0.02777778,0,0,0,0,0,0,0.04347826,0.03649635,0.02527646,0.02991453,0.02941176,0,0,0
Nordic Combined,0.04092262,0,0.04092262,0,0.04092262,0,0,0.03349754,0.08300395,0,0,0,0,0,0,0,0.04918033,0.03842365,0.0513834,0,0,0,0,0,0,0,0.06557377,0.04137931,0.03557312,0,0,0,0,0,0,0,0,0.04219409,0.04202719,0.04761905,0,0,0,0,0,0,0,0.04219409,0.04449938,0.0952381,0,0,0,0,0,0,0,0.04219409,0.0407911,0.04761905,0,0,0,0,0,0,0,0,0,0.02040816,0.03333334,0.05357143,0.0877193,0,0,0,0,0,0,0.02040816,0.0372549,0.04960318,0.1052632,0,0,0,0,0,0,0.04081633,0.02941176,0.05555556,0.07017544,0,0,0
Baseball,0.1252796,0,0.1252796,0,0.1252796,0,0,0.1173285,0.1456311,0.09090909,0,0,0,0,0,0,0.125,0.1137184,0.1391586,0.2272727,0,0,0,0,0,0,0,0.1371841,0.1165049,0,0,0,0,0,0,0,0,0,0.1276596,0.1279528,0.1764706,1,0,0,0,0,0,0,0.1631206,0.1102362,0.1764706,0,0,0,0,0,0,0,0.1524823,0.1220472,0.1176471,0,0,0,0,0,0,0,0,0,0.1478873,0.125,0.1415929,0.09090909,0,0,0,0,0,0,0.2253521,0.1096491,0.119469,0.1818182,0,0,0,0,0,0.1111111,0.1197183,0.1469298,0.1106195,0.09090909,0,0
Rhythmic Gymnastics,0,0.0668693,0,0.0668693,0,0.0668693,0.07624634,0.05714286,0,0,0,0,0,0,0,0,0.06158358,0.07301588,0,0,0,0,0,0,0,0,0.05865103,0.07619048,0,0,0,0,0,0,0,0,0.1030928,0.06395349,0.5,0,0,0,0,0,0,0,0.08247422,0.06007752,0,0,0,0,0,0,0,0,0.07216495,0.06589147,0,0,0,0,0,0,0,0,0,0,0,0.04405286,0.08743169,0.09090909,0,0,0,0,0,0,0.0625,0.03524229,0.08469945,0.1363636,0,0,0,0,0,0,0,0.03964758,0.08469945,0.1363636,0,0,0,0
Freestyle Skiing,0.03373016,0.03926097,0.03373016,0.03926097,0.03373016,0.03926097,0,0.04081633,0.03883495,0,0,0,0,0,0,0,0.0125,0.03924647,0.03883495,0,0,0,0,0,0,0,0,0.04238619,0.03398058,0,0,0,0,0,0,0,0,0.03216374,0.03829787,0.05263158,0,0,0,0,0,0,0,0.04385965,0.02765957,0.06315789,0,0,0,0,0,0,0,0.0380117,0.04042553,0.02105263,0,0,0,0,0,0,0,0,0.07692308,0.02671756,0.0388601,0.04054054,0.03571429,0,0,0,0,0,0,0.04580153,0.03626943,0.03153153,0.03571429,0,0,0,0,0,0,0.04198473,0.0388601,0.03603604,0,0,0,0
Rugby Sevens,0.08609272,0.08108108,0.0794702,0.08108108,0.08609272,0.08108108,0,0.08947369,0.07476635,0,0,0,0,0,0,0,0,0.09473684,0.05607476,0,0,0,0,0,0,0,0,0.07894737,0.09345794,0,0,0,0,0,0,0,0,0,0.1076923,0.05607476,0.2,0,0,0,0,0,0,0.02702703,0.07692308,0.1028037,0.08,0,0,0,0,0,0,0.02702703,0.1,0.09345794,0.04,0,0,0,0,0,0,0,0,0.01754386,0.1192661,0.05333333,0.122449,0.5,0,0,0,0,0,0.05263158,0.08256881,0.1066667,0.08163265,0,0,0,0,0,0,0.0877193,0.09174312,0.09333333,0.06122449,0,0,0
Trampolining,0.06578948,0.06578948,0.06578948,0.06578948,0.06578948,0.06578948,0,0.07843138,0.04878049,0,0,0,0,0,0,0,0,0.0882353,0.02439024,0,0,0,0,0,0,0,0.1428571,0.0882353,0,0,0,0,0,0,0,0,0,0.08080808,0.04444445,0,0,0,0,0,0,0,0,0.05050505,0.08888889,0,0,0,0,0,0,0,0,0.07070707,0.04444445,0.25,0,0,0,0,0,0,0,0,0,0.0862069,0.078125,0,0,0,0,0,0,0,0,0.06896552,0.0625,0.05882353,0,0,0,0,0,0,0.08333334,0.06896552,0.0625,0.05882353,0,0,0,0
Beach Volleyball,0.04166667,0.04347826,0.04166667,0.04347826,0.04166667,0.04347826,0,0.02380952,0.05775076,0,0,0,0,0,0,0,0,0.03809524,0.04255319,0.08333334,0,0,0,0,0,0,0,0.04285714,0.04255319,0.04166667,0,0,0,0,0,0,0,0.025,0.04743083,0.03539823,0.1052632,0,0,0,0,0,0,0.05,0.04347826,0.02212389,0.1578947,0,0,0,0,0,0,0.025,0.04743083,0.04424779,0.05263158,0,0,0,0,0,0,0,0,0,0.06666667,0.02941176,0.04324324,0.05882353,0,0,0,0,0,0.2857143,0,0.04411765,0.03243243,0.05882353,0,0,0,0,0,0,0.04,0.03921569,0.04864865,0.04411765,0.1666667,0
Triathlon,0.01879699,0.01901141,0.01879699,0.01901141,0.01879699,0.01901141,0,0.01619433,0.02238806,0,0,0,0,0,0,0,0,0.01619433,0.02238806,0,0,0,0,0,0,0,0,0.0242915,0.01492537,0,0,0,0,0,0,0,0,0.01748252,0.0210084,0,0,0,0,0,0,0,0,0.01748252,0.0210084,0,0,0,0,0,0,0,0,0.02097902,0.01680672,0,0,0,0,0,0,0,0,0,0,0.02608696,0.005025126,0.0295858,0.02631579,0,0,0,0,0,0,0.008695652,0.01507538,0.03550296,0,0,0,0,0,0,0,0.02608696,0.0201005,0.01775148,0,0,0,0
Ski Jumping,0.02867988,0.03333334,0.02910165,0.03333334,0.02825812,0.03333334,0.02469136,0.03023516,0.02631579,0,0,0,0,0,0,0,0.02469136,0.02855543,0.03508772,0.0625,0,0,0,0,0,0,0.01234568,0.02855543,0.0380117,0.0625,0,0,0,0,0,0,0,0.04795486,0.02161729,0,0,0,0,0,0,0,0,0.03526093,0.0296237,0,0,0,0,0,0,0,0,0.03526093,0.02161729,0,0,0,0,0,0,0,0,0,0,0.04032258,0.03207331,0.03004292,0.03225806,0,0,0,0,0,0,0.0483871,0.02405498,0.03969957,0.02150538,0,0,0,0,0,0,0.008064516,0.02290951,0.03433476,0.03225806,0,0,0
Curling,0.1161826,0.0990991,0.1244813,0.1036036,0.1078838,0.1036036,0,0.08280255,0.1170213,0.1122449,0.2666667,0,0,0,0,0,0,0.0700637,0.1170213,0.1530612,0.2666667,1,0,0,0,0,0,0.07643312,0.1382979,0.09183674,0.1333333,0,0,0,0,0,0,0.05660377,0.1363636,0.127451,0,0,0,0,0,0,0,0.09433962,0.07070707,0.1568628,0,0,0,0,0,0,0,0.1132075,0.1363636,0.05882353,0,0,0,0,0,0,0,0,0,0.1125,0.09395973,0.1098266,0.1290323,0,0,0,0,0,0.07142857,0.0875,0.1409396,0.0867052,0.09677419,0,0,0,0,0,0,0.15,0.1006711,0.08092485,0.1290323,0,0,0
Snowboarding,0.02884615,0.03605769,0.02884615,0.03605769,0.02884615,0.03605769,0.01449275,0.0368,0.02586207,0,0,0,0,0,0,0,0.02898551,0.0352,0.02586207,0,0,0,0,0,0,0,0.02898551,0.0288,0.04310345,0,0,0,0,0,0,0,0,0.02980132,0.03416856,0.03351955,0,0,0,0,0,0,0,0.05298013,0.01594533,0.03351955,0,0,0,0,0,0,0,0.03642384,0.03189066,0.02234637,0.3333333,0,0,0,0,0,0,0,0,0.03111111,0.02906977,0.04140127,0,0,0,0,0,0,0,0.04888889,0.02906977,0.02866242,0,0,0,0,0,0,0.06666667,0.02222222,0.02616279,0.04458599,0.02702703,0,0,0
Rugby,0.4135802,0,0.4876543,0,0.09876543,0,1,0.5744681,0.5,0,0,0,0,0,0,0,0,0.4255319,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1818182,0,0,0,0,0,0,0,0,0,0.8181818,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.4285714,0.6666667,1,0,0,0,0,0,0,0.75,0.5714286,0.3333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Short Track Speed Skating,0.06209573,0.06176084,0.06338939,0.06044678,0.06080207,0.06176084,0.1256281,0.05078809,0.06217616,0,0,0,0,0,0,0,0.03517588,0.0647986,0.07253886,0,0,0,0,0,0,0,0.07035176,0.06304728,0.04145078,0,0,0,0,0,0,0,0,0.06835067,0.05394737,0.05882353,0,0,0,0,0,0,0,0.06686478,0.05789474,0.05882353,0,0,0,0,0,0,0,0.05943536,0.06842105,0,0,0,0,0,0,0,0,0,0.03225806,0.06798246,0.07067669,0.03284672,0.03225806,0,0,0,0,0,0.01612903,0.06578948,0.07368421,0.04379562,0,0,0,0,0,0,0.01612903,0.06359649,0.07669173,0.04014599,0,0,0,0
Skeleton,0.04511278,0.06060606,0.04511278,0.06060606,0.04511278,0.06060606,0,0.06756756,0.04347826,0.04166667,0,0,0,0,0,0,0,0.04054054,0.06521739,0.04166667,0,0,0,0,0,0,0,0.06756756,0.0326087,0.08333334,0,0,0,0,0,0,0,0.06666667,0.02631579,0.05769231,0,0,0,0,0,0,0,0.02222222,0.07894737,0.01923077,0,0,0,0,0,0,0,0.08888889,0.02631579,0.03846154,0,0,0,0,0,0,0,0,0,0.08,0.05084746,0.04,0,0,0,0,0,0,0,0.04,0.03389831,0.05333333,0.08333334,0,0,0,0,0,0,0.04,0.05084746,0.04,0.08333334,0,0,0
Lacrosse,0.4,0,0.4,0,0.2,0,0,0.6190476,0.7692308,0,0,0,0,0,0,0,1,0.3809524,0.2307692,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Polo,0.2315789,0,0.2631579,0,0.2105263,0,0,0.1111111,0.2619048,0.25,0.2857143,0,0,0,0,0,0,0.7777778,0.2380952,0.21875,0,0,0,0,0,0,0,0.1111111,0.2142857,0.21875,0.2857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333,0,0,0,0,0,0,0,0,0,0.3333333,0,0,0,0,0,0,0,0,1,0.3333333,0,0,0,0
Cricket,0.5,0,0.5,0,0,0,0,1,0.2857143,0,0,0,0,0,0,0,0,0,0.7142857,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Racquets,0.25,0,0.25,0,0.3333333,0,0,0.1666667,0.5,0,0,0,0,0,0,0,0,0.3333333,0,0.5,0,0,0,0,0,0,0,0.3333333,0.25,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Motorboating,0.4375,0,0,0,0,0,0,0.5,0.5714286,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Military Ski Patrol,0.1666667,0,0.1666667,0,0.1666667,0,0,0.2352941,0,0,0,0,0,0,0,0,0,0.1764706,0.5,0,0,0,0,0,0,0,0,0.1764706,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Croquet,0.3076923,0,0.1538462,0,0.1538462,0,1,0.3333333,0,0,0,0.5,0,0,0,0,0,0.6666667,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jeu De Paume,0.09090909,0,0.09090909,0,0.09090909,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Roque,0.25,0,0.25,0,0.25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alpinism,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Basque Pelota,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aeronautics,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
